,total_score_hist,u_hist,speed_hist
0,0.0,1.33,1.0
1,0.0,1.33,1.066
2,0.0,1.33,1.1188000000000002
3,0.0,1.33,1.1610400000000003
4,0.0,1.33,1.1948320000000003
5,4.623142940503866e-05,1.33,1.2218656000000003
6,0.0015932937766256472,1.33,1.2434924800000005
7,0.011832663395408236,1.33,1.2607939840000004
8,0.0358524236811833,1.33,1.2746351872000004
9,0.0657582414520394,1.33,1.2857081497600003
10,0.09587221652457592,1.33,1.2945665198080003
11,0.1261531009219866,1.33,1.3016532158464003
12,0.15656789793515097,1.33,1.3073225726771203
13,0.18709025431187995,1.33,1.3118580581416963
14,0.21770144790861723,1.33,1.315486446513357
15,0.24842570788300328,1.3292563601094383,1.3183891572106858
16,0.2795468886962176,1.3284841339310303,1.3205625977904365
17,0.3121271073081436,1.3255985835226425,1.3221469050185553
18,0.3480834427626814,1.3299979898892562,1.3228372407193727
19,0.38891060346569367,1.283812169456805,1.3242693905533496
20,0.43382298156404203,0.9156638190443986,1.3161779463340406
21,0.4783363728282582,0.9722131509805894,1.2360751208761123
22,0.5218258968682248,1.1694069404015417,1.1833027268970078
23,0.5654238936630522,1.0830511592335728,1.1805235695979146
24,0.6089183828822197,1.161094546390429,1.1610290875250464
25,0.6526591016808222,1.1455775326841926,1.161042179298123
26,0.6964927680700633,1.1520301689007848,1.1579492499753368
27,0.740403328023151,1.1854126729556724,1.1567654337604265
28,0.784457841446611,1.127810748176442,1.1624948815994758
29,0.8284334239271308,1.1725808486502638,1.155558054914869
30,0.8725320493766507,1.1707496670328301,1.158962613661948
31,0.9166995601664599,1.1935633698482595,1.1613200243361244
32,0.9609638950058159,1.2015330447752266,1.1677686934385514
33,1.005254215191426,1.188520929920156,1.1745215637058866
34,1.0494470865356993,1.146298397321752,1.1773214369487404
35,1.093403257913375,1.2185389588918891,1.1711168290233427
36,1.1373812977350926,1.1314443559968907,1.180601254997052
37,1.1810427953389813,1.0963813116084458,1.1707698751970197
38,1.2244388466203688,1.086819707915317,1.1558921624793048
39,1.2677507444192992,1.1701965772489342,1.1420776715665073
40,1.3113679540461955,1.1582794606566011,1.1477014527029927
41,1.3551849704562746,1.2040623275036322,1.1498170542937145
42,1.3992828983244754,1.1370705158457048,1.1606661089356982
43,1.4433397918110602,1.171581717472432,1.1559469903176995
44,1.487424982573963,1.1503147370710944,1.159073935748646
45,1.5314472271132704,1.2433940702986954,1.1573220960131356
46,1.5758201708005521,1.176429561416526,1.1745364908702476
47,1.6200705641776134,1.1545952045903487,1.1749151049795035
