1.044880655513297091e-01, 8.955119344486702770e-01
1.053141763710942758e-01, 8.946858236289056965e-01
1.061577526155419865e-01, 8.938422473844579441e-01
1.070189022855814326e-01, 8.929810977144185813e-01
1.078977345915615310e-01, 8.921022654084385106e-01
1.087943599071787559e-01, 8.912056400928213273e-01
1.097088897221956544e-01, 8.902911102778043873e-01
1.106414365939492606e-01, 8.893585634060507950e-01
1.115921140976304793e-01, 8.884078859023695207e-01
1.125610367753150515e-01, 8.874389632246849624e-01
1.135483200837266726e-01, 8.864516799162732719e-01
1.145540803407137515e-01, 8.854459196592862069e-01
1.155784346704215454e-01, 8.844215653295784962e-01
1.166215009471412850e-01, 8.833784990528587011e-01
1.176833977378196477e-01, 8.823166022621803384e-01
1.187642442432109563e-01, 8.812357557567890298e-01
1.198641602376565307e-01, 8.801358397623434415e-01
1.209832660074749988e-01, 8.790167339925251122e-01
1.221216822879495206e-01, 8.778783177120503822e-01
1.232795301988969805e-01, 8.767204698011030750e-01
1.244569311788062821e-01, 8.755430688211938151e-01
1.256540069175335617e-01, 8.743459930824665216e-01
1.268708792875428149e-01, 8.731291207124570741e-01
1.281076702736808071e-01, 8.718923297263191374e-01
1.293645019014782738e-01, 8.706354980985218095e-01
1.306414961639675854e-01, 8.693585038360325257e-01
1.319387749470117832e-01, 8.680612250529883278e-01
1.332564599531366190e-01, 8.667435400468632700e-01
1.345946726238642088e-01, 8.654053273761359577e-01
1.359535340605421416e-01, 8.640464659394577751e-01
1.373331649436691781e-01, 8.626668350563309051e-01
1.387336854507149608e-01, 8.612663145492850392e-01
1.401552151724373418e-01, 8.598447848275626582e-01
1.415978730276988562e-01, 8.584021269723012271e-01
1.430617771767880020e-01, 8.569382228232119703e-01
1.445470449332518226e-01, 8.554529550667482329e-01
1.460537926742478398e-01, 8.539462073257521046e-01
1.475821357494264408e-01, 8.524178642505736425e-01
1.491321883883552357e-01, 8.508678116116448198e-01
1.507040636065005157e-01, 8.492959363934994288e-01
1.522978731097817673e-01, 8.477021268902181772e-01
1.539137271977188415e-01, 8.460862728022812140e-01
1.555517346651914823e-01, 8.444482653348085455e-01
1.572120027028350298e-01, 8.427879972971650258e-01
1.588946367960989703e-01, 8.411053632039009464e-01
1.605997406229944247e-01, 8.394002593770055753e-01
1.623274159505630199e-01, 8.376725840494368969e-01
1.640777625300985365e-01, 8.359222374699013525e-01
1.658508779911589959e-01, 8.341491220088410596e-01
1.676468577344057687e-01, 8.323531422655942036e-01
1.694657948233118938e-01, 8.305342051766881895e-01
1.713077798747830449e-01, 8.286922201252169273e-01
1.731729009487381898e-01, 8.268270990512618379e-01
1.750612434366990433e-01, 8.249387565633009567e-01
1.769728899494405205e-01, 8.230271100505593962e-01
1.789079202037590077e-01, 8.210920797962409923e-01
1.808664109084144878e-01, 8.191335890915855122e-01
1.828484356493099983e-01, 8.171515643506900295e-01
1.848540647739713438e-01, 8.151459352260285174e-01
1.868833652753951746e-01, 8.131166347246048254e-01
1.889364006753351810e-01, 8.110635993246648745e-01
1.910132309071011225e-01, 8.089867690928989052e-01
1.931139121979454365e-01, 8.068860878020546190e-01
1.952384969511196944e-01, 8.047615030488802779e-01
1.973870336276800641e-01, 8.026129663723199359e-01
1.995595666281313463e-01, 8.004404333718685427e-01
2.017561361739962644e-01, 7.982438638260037633e-01
2.039767781894010201e-01, 7.960232218105989244e-01
2.062215241827760059e-01, 7.937784758172240496e-01
2.084904011287635195e-01, 7.915095988712363972e-01
2.107834313504389212e-01, 7.892165686495611343e-01
2.131006324019454334e-01, 7.868993675980545666e-01
2.154420169516499117e-01, 7.845579830483500050e-01
2.178075926659290007e-01, 7.821924073340710271e-01
2.201973620936980847e-01, 7.798026379063018876e-01
2.226113225517948324e-01, 7.773886774482051676e-01
2.250494660113385170e-01, 7.749505339886614275e-01
2.275117789851805461e-01, 7.724882210148195094e-01
2.299982424165704920e-01, 7.700017575834294803e-01
2.325088315691596630e-01, 7.674911684308404203e-01
2.350435159184698364e-01, 7.649564840815300526e-01
2.376022590449539396e-01, 7.623977409550460882e-01
2.401850185287783546e-01, 7.598149814712216177e-01
2.427917458464586564e-01, 7.572082541535413158e-01
2.454223862694823177e-01, 7.545776137305176823e-01
2.480768787650509399e-01, 7.519231212349490878e-01
2.507551558990781526e-01, 7.492448441009218474e-01
2.534571437415807926e-01, 7.465428562584192074e-01
2.561827617745984220e-01, 7.438172382254014670e-01
2.589319228027807118e-01, 7.410680771972193437e-01
2.617045328667797488e-01, 7.382954671332202512e-01
2.645004911595869590e-01, 7.354995088404130410e-01
2.673196899459514553e-01, 7.326803100540485447e-01
2.701620144850197525e-01, 7.298379855149801365e-01
2.730273429563325749e-01, 7.269726570436674251e-01
2.759155463893174787e-01, 7.240844536106824103e-01
2.788264885964130690e-01, 7.211735114035868754e-01
2.817600261099573178e-01, 7.182399738900425712e-01
2.847160081229778705e-01, 7.152839918770220740e-01
2.876942764340106318e-01, 7.123057235659893127e-01
2.906946653960813531e-01, 7.093053346039186469e-01
2.937170018699732932e-01, 7.062829981300267068e-01
2.967611051819085133e-01, 7.032388948180915422e-01
2.998267870857648232e-01, 7.001732129142351768e-01
3.029138517299457267e-01, 6.970861482700542178e-01
3.060220956290204963e-01, 6.939779043709795037e-01
3.091513076402455651e-01, 6.908486923597544349e-01
3.123012689450768709e-01, 6.876987310549231847e-01
3.154717530357748490e-01, 6.845282469642252066e-01
3.186625257072028816e-01, 6.813374742927972294e-01
3.218733450539153496e-01, 6.781266549460847060e-01
3.251039614726214388e-01, 6.748960385273786722e-01
3.283541176701135766e-01, 6.716458823298864234e-01
3.316235486767362683e-01, 6.683764513232637317e-01
3.349119818654696656e-01, 6.650880181345303344e-01
3.382191369766959776e-01, 6.617808630233040779e-01
3.415447261487084551e-01, 6.584552738512916559e-01
3.448884539540174599e-01, 6.551115460459824291e-01
3.482500174415023575e-01, 6.517499825584976980e-01
3.516291061844490917e-01, 6.483708938155509083e-01
3.550254023345072452e-01, 6.449745976654926993e-01
3.584385806815935105e-01, 6.415614193184064895e-01
3.618683087197588355e-01, 6.381316912802411645e-01
3.653142467190319542e-01, 6.346857532809679903e-01
3.687760478032418576e-01, 6.312239521967580869e-01
3.722533580338135972e-01, 6.277466419661863473e-01
3.757458164995253203e-01, 6.242541835004745687e-01
3.792530554122057196e-01, 6.207469445877942249e-01
3.827747002083408678e-01, 6.172252997916591877e-01
3.863103696565536316e-01, 6.136896303434462574e-01
3.898596759709090920e-01, 6.101403240290907970e-01
3.934222249299898500e-01, 6.065777750700102056e-01
3.969976160016792099e-01, 6.030023839983208456e-01
4.005854424735786345e-01, 5.994145575264213655e-01
4.041852915889794784e-01, 5.958147084110205771e-01
4.077967446882996283e-01, 5.922032553117004827e-01
4.114193773558861289e-01, 5.885806226441139266e-01
4.150527595720799323e-01, 5.849472404279201232e-01
4.186964558704250883e-01, 5.813035441295749672e-01
4.223500254999014158e-01, 5.776499745000985842e-01
4.260130225920502611e-01, 5.739869774079496834e-01
4.296849963328513988e-01, 5.703150036671484902e-01
4.333654911392083031e-01, 5.666345088607916969e-01
4.370540468398830258e-01, 5.629459531601170852e-01
4.407501988607230303e-01, 5.592498011392769142e-01
4.444534784140070083e-01, 5.555465215859929362e-01
4.481634126917371508e-01, 5.518365873082627937e-01
4.518795250626918558e-01, 5.481204749373081997e-01
4.556013352730513000e-01, 5.443986647269487555e-01
4.593283596504016408e-01, 5.406716403495982481e-01
4.630601113109135136e-01, 5.369398886890864864e-01
4.667961003694904853e-01, 5.332038996305095147e-01
4.705358341526746924e-01, 5.294641658473252521e-01
