2.453640257887031439e-01, 4.052102544095427250e-01, 3.494257198017541310e-01
2.451841095726648156e-01, 4.051892612011726569e-01, 3.496266292261624997e-01
2.450044620677401808e-01, 4.051680233731168590e-01, 3.498275145591429047e-01
2.448250846629584643e-01, 4.051465407352700665e-01, 3.500283746017715525e-01
2.446459787547889952e-01, 4.051248130918576607e-01, 3.502292081533533996e-01
2.444671457472126497e-01, 4.051028402414243446e-01, 3.504300140113630335e-01
2.442885870517932378e-01, 4.050806219768222083e-01, 3.506307909713844428e-01
2.441103040877496688e-01, 4.050581580851984054e-01, 3.508315378270519536e-01
2.439322982820278651e-01, 4.050354483479825518e-01, 3.510322533699896663e-01
2.437545710693727885e-01, 4.050124925408749021e-01, 3.512329363897523371e-01
2.435771238924016591e-01, 4.049892904338330268e-01, 3.514335856737653696e-01
2.433999582016759533e-01, 4.049658417910592112e-01, 3.516342000072649188e-01
2.432230754557747066e-01, 4.049421463709873548e-01, 3.518347781732378832e-01
2.430464771213678155e-01, 4.049182039262697042e-01, 3.520353189523623971e-01
2.428701646732892849e-01, 4.048940142037631973e-01, 3.522358211229474900e-01
2.426941395946109747e-01, 4.048695769445159742e-01, 3.524362834608730788e-01
2.425184033767164016e-01, 4.048448918837534438e-01, 3.526367047395301824e-01
2.423429575193752905e-01, 4.048199587508643504e-01, 3.528370837297603591e-01
2.421678035308174048e-01, 4.047947772693863966e-01, 3.530374191997961986e-01
2.419929429278077082e-01, 4.047693471569918655e-01, 3.532377099152003708e-01
2.418183772357209715e-01, 4.047436681254729107e-01, 3.534379546388060622e-01
2.416441079886171017e-01, 4.047177398807269011e-01, 3.536381521306559694e-01
2.414701367293163869e-01, 4.046915621227413218e-01, 3.538383011479422913e-01
2.412964650094753805e-01, 4.046651345455783422e-01, 3.540384004449462774e-01
2.411230943896627288e-01, 4.046384568373599944e-01, 3.542384487729773324e-01
2.409500264394352220e-01, 4.046115286802515754e-01, 3.544384448803131749e-01
2.407772627374148156e-01, 4.045843497504470476e-01, 3.546383875121380536e-01
2.406048048713646526e-01, 4.045569197181522747e-01, 3.548382754104830727e-01
2.404326544382666964e-01, 4.045292382475684789e-01, 3.550381073141646859e-01
2.402608130443986967e-01, 4.045013049968771979e-01, 3.552378819587241332e-01
2.400892823054117109e-01, 4.044731196182222432e-01, 3.554375980763659904e-01
2.399180638464083470e-01, 4.044446817576936581e-01, 3.556372543958979393e-01
2.397471593020203406e-01, 4.044159910553107307e-01, 3.558368496426688732e-01
2.395765703164877691e-01, 4.043870471450046189e-01, 3.560363825385076120e-01
2.394062985437366842e-01, 4.043578496546009204e-01, 3.562358518016623399e-01
2.392363456474592975e-01, 4.043283982058024639e-01, 3.564352561467383218e-01
2.390667133011923073e-01, 4.042986924141710459e-01, 3.566345942846366746e-01
2.388974031883972227e-01, 4.042687318891096671e-01, 3.568338649224930825e-01
2.387284170025397445e-01, 4.042385162338446025e-01, 3.570330667636156807e-01
2.385597564471701737e-01, 4.042080450454065832e-01, 3.572321985074233264e-01
2.383914232360040131e-01, 4.041773179146125328e-01, 3.574312588493834264e-01
2.382234190930026252e-01, 4.041463344260466939e-01, 3.576302464809506532e-01
2.380557457524543619e-01, 4.041150941580418099e-01, 3.578291600895037727e-01
2.378884049590559990e-01, 4.040835966826595849e-01, 3.580279983582844161e-01
2.377213984679945880e-01, 4.040518415656717544e-01, 3.582267599663337410e-01
2.375547280450293619e-01, 4.040198283665399348e-01, 3.584254435884307033e-01
2.373883954665741702e-01, 4.039875566383968053e-01, 3.586240478950289967e-01
2.372224025197802455e-01, 4.039550259280251243e-01, 3.588225715521946024e-01
2.370567510026191926e-01, 4.039222357758380788e-01, 3.590210132215426730e-01
2.368914427239659504e-01, 4.038891857158590226e-01, 3.592193715601750270e-01
2.367264795036831959e-01, 4.038558752757006043e-01, 3.594176452206162553e-01
2.365618631727048060e-01, 4.038223039765438394e-01, 3.596158328507513824e-01
2.363975955731202616e-01, 4.037884713331179598e-01, 3.598139330937618063e-01
2.362336785582593857e-01, 4.037543768536781541e-01, 3.600119445880624047e-01
2.360701139927774417e-01, 4.037200200399852501e-01, 3.602098659672373082e-01
2.359069037527401769e-01, 4.036854003872832330e-01, 3.604076958599765623e-01
2.357440497257097534e-01, 4.036505173842780403e-01, 3.606054328900122341e-01
2.355815538108307627e-01, 4.036153705131155234e-01, 3.608030756760536861e-01
2.354194179189164349e-01, 4.035799592493590215e-01, 3.610006228317245158e-01
2.352576439725353186e-01, 4.035442830619673238e-01, 3.611980729654973299e-01
2.350962339060985729e-01, 4.035083414132716872e-01, 3.613954246806297399e-01
2.349351896659471750e-01, 4.034721337589535217e-01, 3.615926765750993033e-01
2.347745132104396282e-01, 4.034356595480212970e-01, 3.617898272415390748e-01
2.346142065100403629e-01, 4.033989182227869508e-01, 3.619868752671726031e-01
2.344542715474079442e-01, 4.033619092188431843e-01, 3.621838192337488160e-01
2.342947103174837786e-01, 4.033246319650394263e-01, 3.623806577174767951e-01
2.341355248275817647e-01, 4.032870858834582406e-01, 3.625773892889600503e-01
2.339767170974772215e-01, 4.032492703893911790e-01, 3.627740125131316273e-01
2.338182891594973722e-01, 4.032111848913149110e-01, 3.629705259491877167e-01
2.336602430586112444e-01, 4.031728287908667441e-01, 3.631669281505220392e-01
2.335025808525203750e-01, 4.031342014828198095e-01, 3.633632176646597878e-01
2.333453046117499041e-01, 4.030953023550586933e-01, 3.635593930331912915e-01
2.331884164197398634e-01, 4.030561307885545119e-01, 3.637554527917056801e-01
2.330319183729370192e-01, 4.030166861573388215e-01, 3.639513954697241038e-01
2.328758125808867985e-01, 4.029769678284796930e-01, 3.641472195906335085e-01
2.327201011663259933e-01, 4.029369751620550666e-01, 3.643429236716189679e-01
2.325647862652754083e-01, 4.028967075111274943e-01, 3.645385062235970142e-01
2.324098700271334528e-01, 4.028561642217180494e-01, 3.647339657511485256e-01
2.322553546147692605e-01, 4.028153446327800702e-01, 3.649293007524507249e-01
2.321012422046171975e-01, 4.027742480761731803e-01, 3.651245097192097333e-01
2.319475349867708147e-01, 4.027328738766362548e-01, 3.653195911365929027e-01
2.317942351650780219e-01, 4.026912213517612193e-01, 3.655145434831608142e-01
2.316413449572358729e-01, 4.026492898119654607e-01, 3.657093652307986664e-01
2.314888665948863500e-01, 4.026070785604655700e-01, 3.659040548446479968e-01
2.313368023237122040e-01, 4.025645868932491434e-01, 3.660986107830386249e-01
2.311851544035331829e-01, 4.025218140990479143e-01, 3.662930314974188750e-01
2.310339251084029821e-01, 4.024787594593094986e-01, 3.664873154322874638e-01
2.308831167267059725e-01, 4.024354222481701382e-01, 3.666814610251238893e-01
2.307327315612550667e-01, 4.023918017324260021e-01, 3.668754667063189312e-01
2.305827719293893074e-01, 4.023478971715052643e-01, 3.670693308991054837e-01
2.304332401630722893e-01, 4.023037078174392933e-01, 3.672630520194883896e-01
2.302841386089907183e-01, 4.022592329148346191e-01, 3.674566284761746626e-01
2.301354696286536661e-01, 4.022144717008434012e-01, 3.676500586705029883e-01
2.299872355984917682e-01, 4.021694234051343964e-01, 3.678433409963738354e-01
2.298394389099573387e-01, 4.021240872498644259e-01, 3.680364738401782909e-01
2.296920819696243454e-01, 4.020784624496480109e-01, 3.682294555807275049e-01
2.295451671992894127e-01, 4.020325482115286175e-01, 3.684222845891819698e-01
2.293986970360726019e-01, 4.019863437349480151e-01, 3.686149592289794108e-01
2.292526739325188301e-01, 4.019398482117170768e-01, 3.688074778557641209e-01
2.291071003566999553e-01, 4.018930608259849158e-01, 3.689998388173150734e-01
2.289619787923169170e-01, 4.018459807542089091e-01, 3.691920404534741462e-01
2.288173117388025146e-01, 4.017986071651242219e-01, 3.693840810960733467e-01
2.286731017114240205e-01, 4.017509392197126106e-01, 3.695759590688633134e-01
2.285293512413873740e-01, 4.017029760711719466e-01, 3.697676726874405406e-01
2.283860628759405154e-01, 4.016547168648850197e-01, 3.699592202591745482e-01
2.282432391784776915e-01, 4.016061607383879517e-01, 3.701506000831342180e-01
2.281008827286444551e-01, 4.015573068213392216e-01, 3.703418104500163510e-01
2.279589961224424977e-01, 4.015081542354874689e-01, 3.705328496420702278e-01
2.278175819723350648e-01, 4.014587020946399631e-01, 3.707237159330249998e-01
