,0,1,2
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,6.46589140638133e-05,0.0,0.0
7,0.0021643985721144627,0.0,0.0
8,0.014334854951655485,0.0,0.0
9,0.03367482799951326,0.0,0.0
10,0.04204144546081866,0.0,0.0
11,0.0424539739356871,0.0,0.0
12,0.04284866228641661,0.0,0.0
13,0.04319411852254958,9.176023189789835e-10,0.0
14,0.04350032568938438,4.066601595234066e-07,0.0
15,0.04377523697726792,2.3008015754548782e-05,0.0
16,0.04402520217363931,0.0004270844418641194,1.6930017901417694e-09
17,0.04425469739822614,0.0036270483156420497,2.6674756915813194e-07
18,0.04446720457991631,0.016850198933470062,1.0367512791269353e-05
19,0.04466951463068681,0.048198344434744814,0.00016523683125907782
20,0.04191390425210681,0.08541443995632464,0.0011947450953891838
21,0.03940014969258022,0.1129123031750738,0.004943207442203649
22,0.037173541792291064,0.12505787342790936,0.013838628459464732
23,0.035549431887623564,0.12709506889109026,0.029521935095028845
24,0.03375287251382212,0.12444366459512414,0.050936173120446286
25,0.034097480379815436,0.1235204060312831,0.07566594770882044
26,0.034958925339522495,0.12625827819506819,0.09822831055812421
27,0.035112426749733604,0.12768113654768376,0.11327826752702358
28,0.03527874628069481,0.12930914931230353,0.12033223722732718
29,0.03468559511124846,0.1284113996024362,0.12239990177198094
30,0.034647911392360835,0.12696333695330755,0.12268620717118896
31,0.03482114558226893,0.12569571618061248,0.12266762909711112
32,0.03542052993614035,0.12608844386676207,0.122642228261171
33,0.03585902064552697,0.12753773120367906,0.12261668580392872
34,0.03556099887744841,0.12744678270851095,0.12259152144102188
35,0.035007967551951055,0.12494689613465318,0.1225668644420772
36,0.036001018322273905,0.1254974817656412,0.12254158982292816
37,0.03611421698982903,0.12590802134295387,0.12251629029195793
38,0.03627101138556551,0.12637273285466114,0.12249091532351436
39,0.03645679977134857,0.12698761933137315,0.12246542923975677
40,0.036654521081458905,0.1277885824984903,0.12243981078932982
41,0.03705019510012386,0.12945096800876676,0.12241390870004777
42,0.03673919281155004,0.12956790244260605,0.12238820719755521
43,0.03689279563797355,0.12971905013168472,0.1223623748250512
44,0.03688162389007514,0.1293397675725351,0.12233651764233608
45,0.036723164365852205,0.1279382714476756,0.1223107216444061
46,0.03676890141561878,0.12620484545868887,0.12228483028109324
47,0.037058106947808866,0.12494727540749438,0.1222585972322498
48,0.038191872674165434,0.12700553040075116,0.1222309355260652
49,0.03824775408948281,0.12867608294492908,0.12220144707888662
50,0.03851973898082064,0.13072674741920498,0.12216970177810785
51,0.03786638739912899,0.13011804845601757,0.12213648058426096
52,0.03787378110434062,0.1290325937681448,0.12210153284893996
53,0.037969082639983484,0.12775572201575472,0.12206521136010512
54,0.03855955985847185,0.12788452006999143,0.1220280395347734
55,0.03856282900187452,0.12750837451644048,0.12199134752856335
56,0.038572102249227025,0.12665398720640947,0.12195467276188823
57,0.03893522887713857,0.12646392389327127,0.12191733596721271
58,0.039313948310845996,0.12697548805390346,0.12187897216948546
59,0.0395194778262554,0.1276287090251355,0.12184021922274646
60,0.03927824937883887,0.12700254076441683,0.12180165473025735
61,0.03910966665525126,0.1253373984483501,0.12176350884355407
62,0.039784011198571986,0.12528055321222525,0.1217246197961793
63,0.040387936973070186,0.12659426735543608,0.12168459357359769
64,0.04060060471524714,0.12804352555501924,0.12164408048399028
65,0.04066805331927728,0.129174451284499,0.12160360338118904
66,0.04092356757215551,0.13056857555418194,0.12156293969935623
67,0.04040396532823344,0.12984683269822653,0.12152270250881794
68,0.04066243809482327,0.12940592895954423,0.1214821321497035
69,0.04041361502322368,0.12769392733944207,0.1214417242446695
70,0.04062885481521436,0.12612686948873747,0.12140091054513617
71,0.04137981110546234,0.12632106657405714,0.12135891708016869
72,0.04192620208159144,0.12764334575160063,0.12131614006487862
73,0.04200275239485177,0.12867273008374705,0.12127291853220162
74,0.04235938121179478,0.130242585970321,0.1212290398924163
75,0.04211221531823072,0.1305518208787851,0.12118547374853407
76,0.04264360629876265,0.13190596702215307,0.12114175481455988
77,0.042659142543205984,0.1327729053037859,0.12109837208435097
78,0.04285046488187385,0.13366792491149654,0.12105455992264082
79,0.04236828014183568,0.1326270034717443,0.12101079725809168
80,0.04253001446238311,0.13154590596377821,0.12096618109977775
81,0.04295769137266438,0.13119441164903534,0.12092085540032249
82,0.04197256803814529,0.1274939373848031,0.12087645890373329
83,0.042563241054432266,0.1250008796459799,0.12083141709597982
84,0.04351687989517785,0.12473133216963879,0.12078528235804031
85,0.04397583761994197,0.12552002974065263,0.12073868863393397
86,0.0440438198791517,0.12570970353944672,0.12069207987510971
87,0.04416444703670983,0.12571818379785835,0.12064523843939193
88,0.04429469168819074,0.12556694909249516,0.12059793454314352
89,0.044503894044813294,0.12547610588572272,0.1205501085089358
90,0.044544439143807305,0.12497136519923407,0.12050233002610697
91,0.04463574963892619,0.12421681557260084,0.1204547595952661
92,0.04508805205472183,0.12494064936043899,0.12040676829521989
93,0.04528348857510515,0.12495267489728218,0.12035839707645955
94,0.04595205779992466,0.12625939811968065,0.12030902071883261
95,0.045852667093448436,0.12671298484575397,0.12025933081978547
96,0.04573945703588265,0.1263305285826541,0.12020933416936368
97,0.045329435162491376,0.12431737373175435,0.12015958645531788
98,0.04620625105869171,0.12483714282475533,0.12010882200898286
99,0.04628019728949347,0.12450859268074992,0.12005826266720027
100,0.04654192572979445,0.12468290499886908,0.1200076752549524
101,0.04695621790468818,0.12525932402181372,0.11995663363999974
102,0.04736118775344863,0.12606111388735394,0.11990500805658268
103,0.047238894324976036,0.12600803568622926,0.11985335672709688
104,0.04736841802180217,0.1257658823889477,0.11980142145628594
