8.294369295664080211e-01, 9.235343690099580283e-02, 7.820963353259620388e-02
8.291829460171895594e-01, 9.253589122883870699e-02, 7.828116275397177526e-02
8.289251372826188513e-01, 9.272064686032284453e-02, 7.835421585705834580e-02
8.286634898889235767e-01, 9.290771268474157241e-02, 7.842879742633471207e-02
8.283979902991999156e-01, 9.309709762649165388e-02, 7.850491207430851381e-02
8.281286249142433276e-01, 9.328881064451607918e-02, 7.858256444124056550e-02
8.278553800734020918e-01, 9.348286073173531219e-02, 7.866175919486256829e-02
8.275782420554461671e-01, 9.367925691446567227e-02, 7.874250103008809121e-02
8.272971970794571472e-01, 9.387800825182598952e-02, 7.882479466871687712e-02
8.270122313057359786e-01, 9.407912383513156174e-02, 7.890864485913248738e-02
8.267233308367316624e-01, 9.428261278727570471e-02, 7.899405637599273000e-02
8.264304817179879414e-01, 9.448848426209852103e-02, 7.908103401991356529e-02
8.261336699391111926e-01, 9.469674744374306785e-02, 7.916958261714572564e-02
8.258328814347569713e-01, 9.490741154599860452e-02, 7.925970701924442419e-02
8.255281020856377605e-01, 9.512048581163048966e-02, 7.935141210273172208e-02
8.252193177195504825e-01, 9.533597951169756057e-02, 7.944470276875197079e-02
8.249065141124248823e-01, 9.555390194485553768e-02, 7.953958394271957999e-02
8.245896769893926725e-01, 9.577426243664764749e-02, 7.963606057395979099e-02
8.242687920258771062e-01, 9.599707033878121520e-02, 7.973413763534166476e-02
8.239438448487047539e-01, 9.622233502839122599e-02, 7.983382012290402008e-02
8.236148210372372658e-01, 9.645006590728943952e-02, 7.993511305547326695e-02
8.232817061245256696e-01, 9.668027240120029286e-02, 8.003802147427398206e-02
8.229444855984860974e-01, 9.691296395898228722e-02, 8.014255044253153215e-02
8.226031449030972720e-01, 9.714815005183563557e-02, 8.024870504506713409e-02
8.222576694396198649e-01, 9.738584017249544977e-02, 8.035649038788475473e-02
8.219080445678389468e-01, 9.762604383441075839e-02, 8.046591159775037805e-02
8.215542556073277547e-01, 9.786877057090900833e-02, 8.057697382176313983e-02
8.211962878387357723e-01, 9.811402993434585607e-02, 8.068968222691828840e-02
8.208341265050972391e-01, 9.836183149524055369e-02, 8.080404199966215173e-02
8.204677568131649723e-01, 9.861218484139616658e-02, 8.092005834543893050e-02
8.200971639347657272e-01, 9.886509957700528872e-02, 8.103773648822901188e-02
8.197223330081805370e-01, 9.912058532174040926e-02, 8.115708167007908147e-02
8.193432491395467032e-01, 9.937865170982938812e-02, 8.127809915062401969e-02
