,0,1,2
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,5.327552425260548e-05,0.0,0.0
7,0.0017827638912437025,0.0,0.0
8,0.011799137107363238,0.0,0.0
9,0.027677545928327274,0.0,0.0
10,0.03445742545604854,0.0,0.0
11,0.034694413417962394,0.0,0.0
12,0.03488471270196673,0.0,0.0
13,0.03503777555877612,1.9475170428199334e-10,0.0
14,0.035161169530980994,8.634917774053639e-08,0.0
15,0.03526095197119086,4.883253308233483e-06,0.0
16,0.035341970818830865,9.055076918447626e-05,3.16728612209041e-09
17,0.03540810579885339,0.0007679917006349144,4.986203668377064e-07
18,0.035462461677294506,0.003563023426606726,1.9357106752455824e-05
19,0.0355075230227804,0.0101780524930815,0.0003080601422598596
20,0.035545278101379606,0.019669649840815144,0.0025346961930152647
21,0.035577318040685875,0.028154813821580305,0.012356393960268483
22,0.03560491618924161,0.032889186436113174,0.03916270031771604
23,0.03562909162129854,0.03449141701276401,0.086765750416585
24,0.03565065995176031,0.03479848780904619,0.14348795797557506
25,0.03567027399579437,0.03483251071481311,0.1895332224830628
26,0.03568845630212558,0.03484221683868807,0.2150004275256816
27,0.03570562518400266,0.034851035118290435,0.22442617830743306
28,0.035722115547465634,0.03485927171986128,0.22665531203136502
29,0.035738195556863556,0.03486717440156379,0.22695773299820915
30,0.03575407996972627,0.03487494332530925,0.22697273694826509
31,0.03576994080676331,0.0348827400456766,0.22696841823690678
32,0.03578591588966729,0.034890694893338244,0.22696304463815356
33,0.03580211567290696,0.03489891299545839,0.22695663377574804
34,0.03581862871049168,0.03490747916194667,0.22694919708221584
35,0.03583552603052066,0.03491646183918007,0.22694074176063056
36,0.03585286463579222,0.03492591630264302,0.22693127209512057
37,0.03587069030511462,0.034935887231402694,0.22692079034541957
38,0.03588903983505102,0.03494641078211251,0.22690929736718676
39,0.03590794283390182,0.03495751625871673,0.22689679304683907
40,0.03592742315738201,0.034969227456041016,0.226883276608347
41,0.03594750005757341,0.03498156374061179,0.22686874683026484
42,0.0359681891024272,0.03499454091989874,0.22685320219910166
43,0.0359895029116477,0.03500817194128925,0.22683664101719392
44,0.03601145174563079,0.0350224674540865,0.22681906147791525
45,0.03603404397680365,0.03503743626134117,0.22680046171739937
46,0.0360572864668497,0.0350530856830938,0.2267808398494004
47,0.03608118486861142,0.03506942184838656,0.2267601939880937
48,0.03610574386771022,0.0350864499300059,0.226738522262318
49,0.03613096737591847,0.0351041743331828,0.2267158228238063
50,0.03615685868591547,0.03512259884727745,0.22669209385126166
51,0.036183420595135754,0.03514172676770541,0.2266673335516211
52,0.03621065550487849,0.03516156099393976,0.22664154015947735
53,0.036238565499615474,0.035182104108279266,0.22661471193534954
54,0.03626715241044929,0.035203358439153426,0.22658684716329217
55,0.03629641786588402,0.03522532611199504,0.2265579441481798
56,0.03632636333244017,0.03524800909011771,0.22652800121289995
57,0.036356990147139695,0.035271409207556746,0.22649701669560401
58,0.036388299543482674,0.03529552819544855,0.22646498894711217
59,0.03642029267221398,0.03532036770321455,0.22643191632852708
60,0.03645297061791854,0.0353459293155676,0.22639779720908387
61,0.03648633441227711,0.0353722145661591,0.22636262996424494
62,0.03652038504464814,0.035399224948524856,0.22632641297403439
63,0.03655512347050873,0.0354269619248586,0.2262891446216016
64,0.036590550618181034,0.03545542693303831,0.22625082329199597
65,0.03662666739418591,0.035484621392247506,0.2262114473711348
66,0.03666347468749692,0.035514546707466205,0.22617101524494398
67,0.03670097337291357,0.0355452042730526,0.22612952529865293
68,0.03673916431372907,0.035576595475593276,0.22608697591622484
69,0.03677804836383275,0.03560872169616469,0.22604336547990533
70,0.03681762636935959,0.03564158431212086,0.2259986923698742
71,0.03685789916997658,0.03567518469849969,0.22595295496398649
72,0.03689886759987782,0.03570952422912199,0.22590615163759015
73,0.03694053248854642,0.03574460427744319,0.22585828076340983
74,0.03698289466132876,0.03578042621720545,0.22580934071148726
75,0.03702595493985846,0.03581699142292899,0.22575932984917008
76,0.03706971414235945,0.03585430127027351,0.2257082465411422
77,0.03711417308385191,0.03589235713629485,0.22565608914948954
78,0.03715933257628003,0.03593116039961673,0.22560285603379626
79,0.03720519342857664,0.03597071244053382,0.22554854555126655
80,0.03725175644667719,0.03601101464105904,0.2254931560568691
81,0.03729902243349246,0.03605206838492575,0.22543668590350058
82,0.037346992188848,0.03609387505755274,0.2253791334421656
83,0.03739566650939658,0.036136436045979284,0.22532049702217105
84,0.03744504618850847,0.03617975273877534,0.22526077499133293
85,0.037495132016143747,0.0362238265259313,0.22519996569619427
86,0.037545924778709765,0.03626865879873098,0.2251380674822524
87,0.03759742525890638,0.036314250949610376,0.22507507869419496
88,0.03764963423556093,0.036360604372004716,0.2250109976761437
89,0.03770255248345472,0.036407720460185464,0.22494582277190478
90,0.037756180773142245,0.036455600609088805,0.22487955232522625
91,0.037810519870764316,0.03650424621413674,0.2248121846800602
92,0.037865570537855886,0.036553658671051814,0.22474371818083125
93,0.03792133353114925,0.0366038393756662,0.22467415117270956
94,0.0379778096023732,0.0366547897237257,0.22460348200188865
95,0.03803499949804859,0.03670651111068925,0.22453170901586775
96,0.038092903959280604,0.0367590049315242,0.2244588305637386
97,0.03815152372154814,0.03681227258049792,0.22438484499647604
98,0.03821085951449041,0.03686631545096565,0.22430975066723272
99,0.03827091206169106,0.03692113493515512,0.2242335459316379
100,0.03833168208045985,0.03697673242394792,0.22415622914809966
101,0.038393170281612196,0.037033109306657805,0.224077798678111
102,0.03845537736924646,0.037090266970806134,0.22399825288655967
103,0.03851830404051921,0.03714820680189433,0.22391759014204116
104,0.038581950985418605,0.037206930183173635,0.22383580881717574
105,0.03864631888653572,0.037266438495412106,0.2237529072889285
