9.572017614326411294e-02, 9.365502936192000860e-02, 8.106247944948158368e-01
9.571621905013819043e-02, 9.364858774504365713e-02, 8.106351932048181386e-01
9.571400382591829792e-02, 9.364396626142407198e-02, 8.106420299126575468e-01
9.571353216236343220e-02, 9.364116764656460479e-02, 8.106453001910719491e-01
9.571480576648494498e-02, 9.364019465899679762e-02, 8.106449995745182990e-01
9.571782636041249737e-02, 9.364105008016680720e-02, 8.106411235594206399e-01
9.572259568125537910e-02, 9.364373671431656942e-02, 8.106336676044280098e-01
9.572911548095848489e-02, 9.364825738835909352e-02, 8.106226271306824493e-01
9.573738752615333636e-02, 9.365461495174814965e-02, 8.106079975220985556e-01
9.574741359800414964e-02, 9.366281227634264128e-02, 8.105897741256532507e-01
9.575919549204851833e-02, 9.367285225626514888e-02, 8.105679522516863189e-01
9.577273501803336420e-02, 9.368473780775443682e-02, 8.105425271742122684e-01
9.578803399974541999e-02, 9.369847186901293645e-02, 8.105134941312417407e-01
9.580509427483692442e-02, 9.371405740004788709e-02, 8.104808483251152440e-01
9.582391769464589093e-02, 9.373149738250717566e-02, 8.104445849228469889e-01
9.584450612401138048e-02, 9.375079481950895910e-02, 8.104046990564796049e-01
9.586686144108375052e-02, 9.377195273546605481e-02, 8.103611858234501808e-01
9.589098553712929740e-02, 9.379497417590390573e-02, 8.103140402869668524e-01
9.591688031633038847e-02, 9.381986220727320247e-02, 8.102632574763963813e-01
9.594454769557975160e-02, 9.384661991675623260e-02, 8.102088323876640574e-01
9.597398960426990755e-02, 9.387525041206769283e-02, 8.101507599836623719e-01
9.600520798407735645e-02, 9.390575682124925605e-02, 8.100890351946733459e-01
9.603820478874162958e-02, 9.393814229245857350e-02, 8.100236529187997414e-01
9.607298198383883159e-02, 9.397240999375194859e-02, 8.099546080224092615e-01
9.610954154655007575e-02, 9.400856311286112654e-02, 8.098818953405888532e-01
9.614788546542493708e-02, 9.404660485696431094e-02, 8.098055096776106687e-01
9.618801574013920164e-02, 9.408653845245075475e-02, 8.097254458074100159e-01
