3.503106655656972879e-01, 2.577608144973347892e-01, 3.919285199369679784e-01
3.505775326687819438e-01, 2.575070179896541966e-01, 3.919154493415638041e-01
3.508443863405263929e-01, 2.572531881826706779e-01, 3.919024254768029847e-01
3.511112251439427734e-01, 2.569993263356227797e-01, 3.918894485204343359e-01
3.513780476423985499e-01, 2.567454337119770003e-01, 3.918765186456244498e-01
3.516448523995776565e-01, 2.564915115794720313e-01, 3.918636360209502567e-01
3.519116379794425820e-01, 2.562375612101641109e-01, 3.918508008103931961e-01
3.521784029461962895e-01, 2.559835838804718211e-01, 3.918380131733319449e-01
3.524451458642439694e-01, 2.557295808712215512e-01, 3.918252732645344238e-01
3.527118652981547919e-01, 2.554755534676933504e-01, 3.918125812341518022e-01
3.529785598126240487e-01, 2.552215029596663354e-01, 3.917999372277096160e-01
3.532452279724346833e-01, 2.549674306414649316e-01, 3.917873413861003851e-01
3.535118683424193775e-01, 2.547133378120051139e-01, 3.917747938455753975e-01
3.537784794874222483e-01, 2.544592257748408137e-01, 3.917622947377368825e-01
3.540450599722605451e-01, 2.542050958382108816e-01, 3.917498441895287398e-01
3.543116083616865697e-01, 2.539509493150854391e-01, 3.917374423232280467e-01
3.545781232203495947e-01, 2.536967875232140623e-01, 3.917250892564363429e-01
3.548446031127571731e-01, 2.534426117851724114e-01, 3.917127851020703599e-01
3.551110466032375568e-01, 2.531884234284102475e-01, 3.917005299683521402e-01
3.553774522559004501e-01, 2.529342237852995057e-01, 3.916883239587999888e-01
3.556438186345996511e-01, 2.526800141931821453e-01, 3.916761671722182037e-01
3.559101443028936940e-01, 2.524257959944192775e-01, 3.916640597026871395e-01
3.561764278240082127e-01, 2.521715705364389049e-01, 3.916520016395528270e-01
3.564426677607971938e-01, 2.519173391717862143e-01, 3.916399930674165364e-01
3.567088626757045078e-01, 2.516631032581716498e-01, 3.916280340661237314e-01
3.569750111307252727e-01, 2.514088641585214279e-01, 3.916161247107531884e-01
3.572411116873674408e-01, 2.511546232410266088e-01, 3.916042650716060058e-01
3.575071629066127743e-01, 2.509003818791937235e-01, 3.915924552141935577e-01
3.577731633488787089e-01, 2.506461414518949549e-01, 3.915806951992262808e-01
3.580391115739792185e-01, 2.503919033434191532e-01, 3.915689850826016283e-01
3.583050061410859022e-01, 2.501376689435222955e-01, 3.915573249153918023e-01
3.585708456086895701e-01, 2.498834396474792774e-01, 3.915457147438312080e-01
3.588366285345606088e-01, 2.496292168561351776e-01, 3.915341546093042413e-01
3.591023534757107893e-01, 2.493750019759573833e-01, 3.915226445483319107e-01
3.593680189883532994e-01, 2.491207964190876312e-01, 3.915111845925590695e-01
3.596336236278642740e-01, 2.488666016033946327e-01, 3.914997747687410934e-01
3.598991659487433825e-01, 2.486124189525268924e-01, 3.914884150987297806e-01
3.601646445045739164e-01, 2.483582498959658325e-01, 3.914771055994601956e-01
3.604300578479844863e-01, 2.481040958690793607e-01, 3.914658462829361252e-01
3.606954045306084433e-01, 2.478499583131754391e-01, 3.914546371562160898e-01
3.609606831030449658e-01, 2.475958386755566509e-01, 3.914434782213984110e-01
3.612258921148189250e-01, 2.473417384095742966e-01, 3.914323694756067229e-01
3.614910301143416937e-01, 2.470876589746834329e-01, 3.914213109109748734e-01
3.617560956488706236e-01, 2.468336018364978846e-01, 3.914103025146314918e-01
3.620210872644692990e-01, 2.465795684668458942e-01, 3.913993442686846680e-01
3.622860035059679018e-01, 2.463255603438261054e-01, 3.913884361502061315e-01
3.625508429169219116e-01, 2.460715789518632124e-01, 3.913775781312148205e-01
3.628156040395733584e-01, 2.458176257817653587e-01, 3.913667701786612829e-01
3.630802854148088565e-01, 2.455637023307803979e-01, 3.913560122544106901e-01
3.633448855821200807e-01, 2.453098101026537081e-01, 3.913453043152261279e-01
3.636094030795626320e-01, 2.450559506076854521e-01, 3.913346463127518882e-01
3.638738364437156259e-01, 2.448021253627890581e-01, 3.913240381934952605e-01
3.641381842096402255e-01, 2.445483358915492011e-01, 3.913134798988105456e-01
3.644024449108391184e-01, 2.442945837242811724e-01, 3.913029713648797370e-01
3.646666170792152162e-01, 2.440408703980896099e-01, 3.912925125226952017e-01
3.649306992450300768e-01, 2.437871974569284783e-01, 3.912821032980414726e-01
3.651946899368628263e-01, 2.435335664516607712e-01, 3.912717436114763192e-01
3.654585876815684142e-01, 2.432799789401192680e-01, 3.912614333783123177e-01
3.657223910042357584e-01, 2.430264364871669303e-01, 3.912511725085973668e-01
3.659860984281459451e-01, 2.427729406647585186e-01, 3.912409609070954808e-01
3.662497084747303733e-01, 2.425194930520020997e-01, 3.912307984732675825e-01
3.665132196635282336e-01, 2.422660952352209962e-01, 3.912206851012507425e-01
3.667766305121443193e-01, 2.420127488080165146e-01, 3.912106206798391939e-01
3.670399395362066164e-01, 2.417594553713305616e-01, 3.912006050924627942e-01
3.673031452493235038e-01, 2.415062165335091771e-01, 3.911906382171673191e-01
3.675662461630408440e-01, 2.412530339103664268e-01, 3.911807199265927015e-01
3.678292407867991831e-01, 2.409999091252482961e-01, 3.911708500879524375e-01
3.680921276278902865e-01, 2.407468438090976937e-01, 3.911610285630119921e-01
3.683549051914139505e-01, 2.404938396005193990e-01, 3.911512552080666505e-01
3.686175719802344264e-01, 2.402408981458455939e-01, 3.911415298739199242e-01
3.688801264949368441e-01, 2.399880210992020313e-01, 3.911318524058610691e-01
3.691425672337827479e-01, 2.397352101225744547e-01, 3.911222226436427696e-01
3.694048926926666310e-01, 2.394824668858756000e-01, 3.911126404214578245e-01
3.696671013650713600e-01, 2.392297930670124473e-01, 3.911031055679161650e-01
3.699291917420236553e-01, 2.389771903519545271e-01, 3.910936179060218176e-01
3.701911623120492378e-01, 2.387246604348019774e-01, 3.910841772531488125e-01
3.704530115611282537e-01, 2.384722050178543495e-01, 3.910747834210173690e-01
3.707147379726501435e-01, 2.382198258116805523e-01, 3.910654362156693042e-01
3.709763400273680123e-01, 2.379675245351879076e-01, 3.910561354374441634e-01
3.712378162033531104e-01, 2.377153029156931774e-01, 3.910468808809537400e-01
3.714991649759494807e-01, 2.374631626889930625e-01, 3.910376723350574291e-01
3.717603848177277737e-01, 2.372111055994358120e-01, 3.910285095828365254e-01
3.720214741984388396e-01, 2.369591333999929439e-01, 3.910193924015682998e-01
3.722824315849675436e-01, 2.367072478523317702e-01, 3.910103205627007972e-01
3.725432554412861919e-01, 2.364554507268881445e-01, 3.910012938318256359e-01
3.728039442284074023e-01, 2.362037438029404579e-01, 3.909923119686521398e-01
