,total_score_hist,u_hist,speed_hist
0,0.0,1.0013073361390434,1.0
1,0.0,1.33,1.0002614672278087
2,0.0,1.33,1.066209173782247
3,0.0,1.33,1.1189673390257977
4,0.0,1.33,1.161173871220638
5,5.553039420200214e-06,1.33,1.1949390969765106
6,0.0006201281295081846,1.33,1.2219512775812085
7,0.007431670671088805,1.33,1.2435610220649669
8,0.02821538512626901,1.33,1.2608488176519734
9,0.05658210838557297,1.33,1.274679054121579
10,0.08519603346976838,1.33,1.285743243297263
11,0.11400789005032207,1.33,1.2945945946378106
12,0.14297826353646992,1.33,1.3016756757102486
13,0.1720756249699367,1.33,1.3073405405681988
14,0.20127499394268578,1.33,1.3118724324545592
15,0.2305627992765839,1.33,1.3154979459636473
16,0.25998964697630206,1.33,1.3183983567709179
17,0.2898503726359707,1.33,1.3207186854167343
18,0.3208314160850757,1.33,1.3225749483333875
19,0.3536362881856787,1.33,1.3240599586667101
20,0.38830411870770404,1.33,1.325247966933368
21,0.42424545927106816,1.33,1.3261983735466945
22,0.46091704960543417,1.33,1.3269586988373556
23,0.4980958735981769,1.33,1.3275669590698846
24,0.5356600867066447,1.33,1.3280535672559077
25,0.5734536938367876,1.33,1.3284428538047262
26,0.6113429872433086,1.33,1.328754283043781
27,0.6492617485464371,1.33,1.329003426435025
28,0.6871901324951495,1.33,1.32920274114802
29,0.7251241427657918,1.33,1.329362192918416
30,0.7630627134322493,1.33,1.3294897543347328
31,0.8010051471487413,1.33,1.3295918034677863
32,0.8389508860285652,1.33,1.3296734427742292
33,0.8768994837624925,1.33,1.3297387542193835
34,0.9148505833097705,1.33,1.329791003375507
35,0.9528038990487616,1.33,1.3298328027004056
36,0.9907592024961281,1.33,1.3298662421603245
37,1.0287163108813264,1.33,1.3298929937282595
38,1.066675078005628,1.33,1.3299143949826078
39,1.1046353869289383,1.33,1.3299315159860863
40,1.1425971441189646,1.33,1.3299452127888691
41,1.1805602747703416,1.33,1.3299561702310954
42,1.2185247190597739,1.33,1.3299649361848764
43,1.2564904291500316,1.33,1.3299719489479012
44,1.294457366793056,1.33,1.329977559158321
45,1.3324255014123714,1.33,1.3299820473266568
46,1.370394808568962,1.33,1.3299856378613255
47,1.4083652687339279,1.33,1.3299885102890605
48,1.4463368663065768,1.33,1.3299908082312484
49,1.4843095888288704,1.33,1.3299926465849987
50,1.5222834263569605,1.33,1.329994117267999
51,1.5602583709583993,1.33,1.3299952938143993
52,1.5982344163098965,1.33,1.3299962350515195
53,1.6362115573755132,1.33,1.3299969880412157
54,1.6741897901492073,1.33,1.3299975904329726
55,1.7121691114488653,1.33,1.3299980723463782
56,1.7501495187515206,1.33,1.3299984578771027
57,1.7881310100615244,1.33,1.3299987663016821
58,1.8261135838050788,1.33,1.3299990130413457
59,1.8640972387458605,1.33,1.3299992104330767
60,1.9020819739175183,1.33,1.3299993683464615
61,1.9400677885696678,1.33,1.3299994946771692
62,1.978054682124687,1.33,1.3299995957417354
63,2.016042654143151,1.33,1.3299996765933884
64,2.0540317042961798,1.33,1.3299997412747107
65,2.0920218323433146,1.33,1.3299997930197687
66,2.1300130381148183,1.33,1.329999834415815
67,2.1680053214975175,1.33,1.329999867532652
68,2.205998682423472,1.33,1.3299998940261217
69,2.2439931208609147,1.33,1.3299999152208974
70,2.2819886368069984,1.33,1.329999932176718
71,2.319985230281997,1.33,1.3299999457413745
72,2.357982901324665,1.33,1.3299999565930996
73,2.395981649988524,1.33,1.3299999652744796
74,2.433981476338892,1.33,1.3299999722195837
75,2.4719823804505103,1.33,1.329999977775667
76,2.509984362405638,1.33,1.3299999822205337
77,2.5479874222925347,1.33,1.329999985776427
78,2.5859915602042416,1.33,1.3299999886211418
79,2.6239967762376093,1.33,1.3299999908969136
80,2.662003070492519,1.33,1.329999992717531
81,2.700010443071258,1.33,1.3299999941740248
82,2.7380188940780243,1.33,1.3299999953392199
83,2.7760284236185244,1.33,1.329999996271376
