,0,1
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,7.632710649700659e-12,0.0
7,4.9808263511575216e-08,0.0
8,3.419277621982215e-05,2.1107739461008204e-20
9,0.00444266251694278,1.830326037211001e-15
10,0.11731784323960494,8.290882116194689e-12
11,0.11754557820448781,6.560644158709374e-09
12,0.1177551903674694,1.417528953654351e-06
13,0.11794770045153617,0.0001039628798271474
14,0.11812372979339039,0.002784316146143374
15,0.11828332053141012,0.024198559900605723
16,0.11842982443047288,0.024187490174238716
17,0.11856366067689277,0.02417677033886146
18,0.1186850108772291,0.024166403697727667
19,0.11879378750014559,0.02415639276429823
20,0.11888959135033278,0.02414673936665608
21,0.11897166157685467,0.024137444668501252
22,0.11904267487278744,0.024128508728384693
23,0.1206179545631053,0.024119825266778173
24,0.12181087635942993,0.024111428826922483
25,0.12270245718693143,0.024103344468911977
26,0.12336421411939479,0.024095589569354793
27,0.12385045874105585,0.02408817587984846
28,0.12419969576081084,0.02408111119860138
29,0.12444984460737009,0.024074400021145814
30,0.12462106044869437,0.024068045011260975
31,0.12473114139440529,0.024062047285586165
32,0.12480503771713397,0.024056406363244177
33,0.12484660393572493,0.024051121478134596
34,0.12486373559538189,0.024046192625578874
35,0.12486936768435072,0.024041624937021736
36,0.12486951959359914,0.024037431872506322
37,0.1248573688417774,0.02403361781569287
38,0.12484018640493137,0.024030161773563895
39,0.12481961676118908,0.024027048696867552
40,0.12480051373888314,0.02402426768063346
41,0.12478285498665398,0.024021810818285274
42,0.1247719548293824,0.02401967226105944
43,0.12476387974326582,0.024017847788626465
44,0.12475869538716736,0.024016334256426256
45,0.12475227890868223,0.024015129360898897
46,0.12474727187194304,0.024014231300782528
47,0.12474096224719608,0.02401363862535169
48,0.12473616500827789,0.024013350119080675
49,0.12473585925849827,0.024013364737764945
50,0.12473364439079292,0.024013681537954287
51,0.12473173290975079,0.024014299640036704
52,0.12473249678304991,0.024015218224705093
53,0.12473704642790154,0.024016436509023537
54,0.1247445824341549,0.02401795370337501
55,0.12475256679503463,0.024019768959022383
56,0.1247588158097465,0.024021881353389486
57,0.12476416694237707,0.024024289970126803
58,0.12476924148246007,0.024026993911710377
59,0.12477045681347292,0.024029992198554506
60,0.12476758200168041,0.02403328379872307
61,0.12476452297581486,0.02403686774519179
62,0.12475641180374576,0.024040742863578185
63,0.12474873251656539,0.024044908147703988
64,0.12473875134714013,0.024049362521159374
65,0.12472815478173246,0.024054104878754173
66,0.12471700354148693,0.024059134051282
67,0.12470589951684566,0.02406444888624233
68,0.12469669483398996,0.024070048376904442
69,0.12468911559251367,0.024075931597431356
70,0.12468045754849623,0.024082097532332414
71,0.12467313594002978,0.02408854530349535
72,0.12466607042215297,0.024095274064275484
73,0.1246589172228344,0.024102283027383715
74,0.12465153872378047,0.02410957137774887
75,0.12464548560377835,0.024117138401147566
76,0.1246393911306469,0.024124983326828355
77,0.12463292949230594,0.024133105302187804
78,0.12462870567537224,0.024141503682798788
79,0.12462443245499928,0.024150177635126738
80,0.12461894405131961,0.024159126203072364
81,0.12461467291229915,0.024168348540558444
82,0.1246104194587381,0.02417784369697927
83,0.1246067196381671,0.02418761082406629
84,0.12460245779191158,0.02419764900362311
85,0.1245974123275877,0.02420795726110978
86,0.1245917452501215,0.024218534672359147
87,0.12458529174124541,0.024229380292485437
88,0.12457801748466901,0.02424049313714278
89,0.12457015086704264,0.02425187223136455
90,0.1245623403198116,0.024263516682395504
91,0.12455455844706598,0.02427542554561687
92,0.12454612978843257,0.024287597815193726
93,0.1245370687630367,0.024300032576303518
94,0.12452759444861161,0.02431272889864922
95,0.12451759325828404,0.024325685789485182
96,0.1245256805099012,0.02433890430641785
97,0.1245316173029201,0.024352383465558798
98,0.12452389958839921,0.024366121034331466
99,0.12451524085179547,0.02438011613225321
100,0.12451748564608497,0.024394369257570634
101,0.12452450044653428,0.02440888028355442
102,0.12452880466178548,0.024423648208165203
103,0.12452396847028015,0.024438671187500274
104,0.12452467178025031,0.024453949120296966
105,0.1245331693289755,0.0244694822744944
106,0.12451837301688469,0.024485267011322767
107,0.12451745924712251,0.024501304275212188
108,0.124518429778816,0.024517593194126344
109,0.12451160052980431,0.024534131089832708
110,0.12452555881669634,0.02455091949472436
111,0.12452667182346497,0.024567956749935154
112,0.12452055411825931,0.02458524152693147
113,0.12453863047693044,0.02460277577814173
114,0.12452460203056806,0.024620553439858396
115,0.12450315071499926,0.02463857264638141
116,0.1245001386247877,0.02465683573327514
117,0.12451392075282675,0.024675344494002226
118,0.1245292634810808,0.024694098235765204
119,0.12452432862301197,0.024713093800311253
120,0.12452363042461842,0.024732331465222555
121,0.1245309829327408,0.024751810954662504
122,0.12451424506508245,0.024771527578616614
123,0.12450662370397317,0.024791481423840075
124,0.12451666187720191,0.0248116743006783
125,0.12452448156376217,0.02483210584828515
126,0.12451299685244897,0.024852771901261207
127,0.12450186330811853,0.02487367259695555
128,0.12451304245057615,0.02489481275339129
129,0.1245180257611935,0.024916189280887645
130,0.12452254173419149,0.024937799138293703
131,0.12452858042901395,0.024959641320167796
132,0.12452535362611053,0.024981714643874033
133,0.12452461911936044,0.025004019657793447
134,0.12453072369703204,0.02502655675817862
135,0.12452111742421708,0.025049323244460357
136,0.12450502895606237,0.025072317425950216
137,0.12449294050776437,0.0250955375376667
138,0.12450146535993518,0.025118986399149116
139,0.12451600270753141,0.025142665980843484
140,0.12452340526142858,0.0251665747712435
141,0.12451396658502364,0.025190707245334468
142,0.12450392865711263,0.025215061539002444
143,0.1245035273455289,0.025239639260231844
144,0.12450560472253919,0.025264440428517634
145,0.12452074112741214,0.02528946752646365
146,0.12452277321708358,0.025314717569961606
147,0.12452782358222247,0.02534019044553725
148,0.12453633916130137,0.02536588731770544
149,0.12452409940545774,0.025391804538911912
150,0.12451080385776642,0.0254179403920758
151,0.12451950874124887,0.025444296576118335
152,0.12454001929221893,0.025470873455015218
153,0.12453325062942087,0.025497665459727776
154,0.12452422097365702,0.025524673348511686
155,0.1245322686810684,0.0255519009952564
156,0.12451595936737322,0.025579341333113532
157,0.12451802915190446,0.025606996346923035
158,0.12452174437638434,0.025634864908307315
159,0.12452690008921177,0.025662946807168404
160,0.12451543590905714,0.02569123833995746
161,0.12451559302832943,0.025719741886329833
162,0.12451862598098226,0.02574845900881631
163,0.12452777796599354,0.025777391019994787
164,0.12453138842687003,0.025806533717195754
165,0.12453080815426282,0.02583588402322707
166,0.12452303064233398,0.025865441318261788
167,0.12452461937682795,0.025895208884063305
168,0.124524810580203,0.02592518526493817
169,0.12452732277380922,0.025955370626047077
170,0.12455185691181492,0.025985769688086784
171,0.12455409773413496,0.026016375011360886
172,0.1245817533864455,0.026047192769079252
173,0.1245802075329433,0.02607821612734246
174,0.12456132064457202,0.02610943994849655
175,0.12455225758561775,0.026140864583015427
176,0.12456116111099731,0.02617249346770821
177,0.12458828153369012,0.026204331152653193
178,0.12456258564349815,0.02623636467338577
179,0.1245480396772541,0.026268596803180097
180,0.12453919440178284,0.026301027941808847
181,0.12455066298194704,0.026333661807808332
182,0.1245518536898276,0.026366493979064414
183,0.12455265674987145,0.026399522126595017
184,0.12454609618405262,0.026432743356278248
185,0.12453877500323804,0.02646615774993297
186,0.12452448341872661,0.026499764939546054
187,0.12454029690106035,0.02653357583827377
188,0.12453270480177751,0.026567582511015576
189,0.12452220043748016,0.0266017804498141
190,0.12453543343605347,0.026636175270721457
191,0.12453722505049246,0.026670767080626157
192,0.12454229014617434,0.026705558499839657
193,0.12455413384235436,0.026740548269919808
194,0.12455708072663813,0.026775731260045177
195,0.12455790330590878,0.02681110608335391
196,0.12455339002476695,0.026846672059354783
197,0.12456494972093,0.02688243430192875
198,0.12456598345968566,0.02691838995739789
199,0.12454426179798715,0.026954531157713065
200,0.12451478378240878,0.026990853574601705
201,0.12449998045663212,0.027027361075111465
202,0.12452679495975463,0.0270640661474133
203,0.1245479139612474,0.027100964769058072
204,0.12455536947653746,0.027138051572313634
205,0.12455578198363323,0.027175324140394953
206,0.12457952435228131,0.027212788593596566
207,0.12457075743815127,0.027250435435896454
208,0.12456992143318554,0.027288267599614578
209,0.1245642279916333,0.027326283011988223
210,0.12458234756772266,0.027364488202345043
211,0.12457876661689182,0.027402877971727187
212,0.12457604814442044,0.02744145599721168
213,0.12457172531020556,0.02748022206816268
214,0.12455322222588126,0.02751916689892135
215,0.12452967369507542,0.02755828258937446
