,0,1,2,3
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0
5,0.030216307764921072,0.0,0.0,0.0
6,0.03199290444862223,0.0,0.0,0.0
7,0.032020715946514164,0.0,0.0,0.0
8,0.031977917065192644,0.0,0.0,0.0
9,0.03195136133653645,0.0,0.0,0.0
10,0.03194188574551106,0.1601062324952387,0.0,0.0
11,0.031946406484390885,0.23918396696917352,0.0,0.0
12,0.03196224082941802,0.32528692298074935,0.0,0.0
13,0.031987225780067484,0.41186928374883686,0.0,0.0
14,0.03201962645433534,0.49805820839053744,0.0,0.0
15,0.03205805190154304,0.5797430581464635,0.018551623975124797,0.0
16,0.03210138695636803,0.6458102955686061,0.028780957319256614,0.0
17,0.032148737554501414,0.6944438921128973,0.03197395803365135,0.0
18,0.032199386882047494,0.7283055529792539,0.03274047863611851,0.0
19,0.032252760216447705,0.7507101462061142,0.03292493721181365,0.0
20,0.03230839673800567,0.7647645001205331,0.032998317175019685,0.052719910414915694
21,0.03236592693120604,0.773117102015782,0.03305482417853272,0.10987597726666654
22,0.03242505446815322,0.7777207476375665,0.033110306238160456,0.1484698788969507
23,0.03248554168568074,0.7799037562172879,0.03316694845883472,0.17206208420910812
24,0.032547197943606096,0.7805418794216626,0.03322486453796742,0.18732495639373625
25,0.03260987029275505,0.7802027246435767,0.03328391264296266,0.19775877038128323
26,0.03267343599461221,0.7792485179890883,0.03334394768875295,0.2048613834887545
27,0.032737796525274164,0.7779081278119414,0.03340484891341541,0.2095596910166184
28,0.0328028727692189,0.7763254637185433,0.03346651853946454,0.2125819530375298
29,0.03286860116681144,0.7745907514095295,0.033528877716172543,0.21447721570021339
30,0.03293493062629587,0.7727604220127124,0.03359186288284451,0.21563267608566067
31,0.033001820048570184,0.7708697026827176,0.03365542279005643,0.21631112413547993
32,0.033069236343140886,0.7689405492938931,0.03371951609132661,0.2166859476653604
33,0.03313715283778383,0.7669866234192025,0.033784109401147816,0.2168690211601898
34,0.03320554800378075,0.7650164086082226,0.03384917573080583,0.2169315220721828
35,0.03327440443410617,0.7630351599840679,0.03391469322946579,0.21691838776054206
36,0.0333437080243673,0.761046122981174,0.0339806441715791,0.2168578501660708
37,0.03341344731626206,0.7590512945465555,0.03404701414282832,0.21676758162609067
38,0.033483612971305025,0.7570518981450358,0.03411379138595466,0.21665861465407307
39,0.03355419734897132,0.755048679838622,0.0341809662752443,0.21653782148690048
40,0.0336251941685391,0.7530420925451607,0.03424853089448611,0.21640947330336485
41,0.03369659823802239,0.7510324104521604,0.0343164786981034,0.216276217675477
42,0.033768405236882196,0.7490197998419996,0.034384804239117786,0.21613969030311747
