,0,1,2,3
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,0.00044470895457153514,0.0,0.0,0.0
4,0.027246311540881214,0.0,0.0,0.0
5,0.12123637214271048,0.0,0.0,0.0
6,0.12244266169616662,2.6630444927835156e-05,0.0,0.0
7,0.1237781979986084,0.0011993818481688045,0.0,0.0
8,0.12489124759075956,0.010382978509818171,8.455214646952934e-08,0.0
9,0.12497787164638836,0.030229401438670853,2.635581454634002e-05,0.0
10,0.12508542944445308,0.042149673943552096,0.0009149154393661056,0.0
11,0.12463407967424942,0.04215227732581238,0.009528328845141067,4.8738345241844374e-08
12,0.124804157544948,0.042418998446646775,0.04354873864945412,5.882145705235967e-06
13,0.12486585021288213,0.042618364759997585,0.1048288171426606,0.0001681243498868088
14,0.12455515442049656,0.04268926384251237,0.15456040047703212,0.0019124516229776958
15,0.12473370934448078,0.04292761712699283,0.19956666780199236,0.011086035381355414
16,0.12474067456433213,0.04310745360946837,0.2447017865631349,0.037307801726184774
17,0.12465614052944576,0.04325632875747694,0.28883220607911947,0.08055142282155715
18,0.12472561237723952,0.0434598832367262,0.32943622538114603,0.12252824372197027
19,0.12489893255774011,0.043701384133526366,0.36370194161703095,0.14677617655463263
20,0.12504793810618664,0.04393619311138568,0.3905485440198814,0.1568402633962931
21,0.1248279459982528,0.04402528417949128,0.4100665038144424,0.16274258507407444
22,0.1248167245841397,0.044222588904800374,0.42387916247611096,0.16758944009781104
23,0.12475623644682075,0.044386424982315424,0.4333203428784309,0.1712317664296151
24,0.12465089212350437,0.04453504303149131,0.4396394176613979,0.17380493420784016
25,0.12454746613226571,0.044685072327949014,0.4438274401397469,0.17556892048365116
26,0.12455197493916581,0.04487468217183342,0.4466944640291091,0.17676481414546966
27,0.12462088782302123,0.04508872603563276,0.448777768418157,0.17757746021067428
28,0.1246726645173225,0.04529802225930915,0.45035671912227876,0.17814719183129585
29,0.1247226730586074,0.045508186702890814,0.45161092468233915,0.17856906923243862
30,0.12475241681553062,0.04571235850758118,0.45263496633550365,0.17889626924758867
31,0.12478154356055554,0.04591766259833682,0.453507404897835,0.1791588487646666
32,0.1247728567504115,0.046110353640874666,0.4542470381872962,0.179373732812654
33,0.1248009987610208,0.04631794400411825,0.45492965682646674,0.1795585106741685
34,0.12476780569643478,0.04650391021546743,0.45552307683970394,0.17971705132726823
35,0.12481186702271428,0.04671984907077579,0.4561235710477786,0.17986349093676282
36,0.12475916526807403,0.046900662020454814,0.45664808664912754,0.17999482589442306
37,0.12487783145982427,0.047147258528820686,0.4572713389334961,0.180130755220982
38,0.12477833960943363,0.047312663954460626,0.45777831086870047,0.18025505971995076
39,0.12466256698893396,0.047472565195768,0.45817241043844936,0.1803624930751781
