,total_score_hist,u_hist,speed_hist
0,0.0,0.9741353655285117,1.0
1,0.0,0.957702375446686,0.9948270731057024
2,0.0,0.8409146462157537,0.9874021335738992
3,0.0,0.7893479857019701,0.95810463610227
4,0.03785783046282395,0.7790887793009355,0.9243533060222101
5,0.07563000850009954,0.8237072327730856,0.8953004006779552
6,0.11334061352719184,0.8552192676135111,0.8809817670969813
7,0.15118102041369022,0.8858855162145023,0.8758292672002873
8,0.18906639506282438,0.8171558516264998,0.8778405170031304
9,0.2327185413696737,0.8975914971007436,0.8657035839278043
10,0.2795994667170755,0.8961826245190494,0.8720811665623922
11,0.3279962580850522,0.8785272722074056,0.8769014581537238
12,0.3767885517321265,0.8859121471333824,0.8772266209644601
13,0.42576960335929837,0.8519041384307218,0.8789637261982447
14,0.475201014110696,0.8919296256501441,0.8735518086447401
15,0.5257255811488848,0.9096025036738739,0.877227372045821
16,0.5768240342731826,0.8208378679303481,0.8837023983714316
17,0.6281068881587057,0.8617627594349113,0.8711294922832149
18,0.6791888240526064,0.933662034028191,0.8692561457135543
19,0.7310908045984538,0.8407213340211823,0.8821373233764817
20,0.7835215060193983,0.9055651660347932,0.8738541255054219
21,0.8366871991757452,0.8448047501708692,0.8801963336112961
22,0.8900628368964338,0.883981545491243,0.8731180169232108
23,0.9437755135001611,0.8815256490689898,0.8752907226368173
24,0.9976956338250145,0.7998076319773446,0.8765377079232518
25,1.0507708000541167,0.9495055362609555,0.8611916927340704
26,1.1049064528185149,0.9161938101877563,0.8788544614394475
27,1.1588590254422713,0.8283594221056745,0.8863223311891093
28,1.21280413044907,0.8777567975606851,0.8747297493724224
29,1.2669018638868175,0.8820883294590467,0.8753351590100751
30,1.3209327145896983,0.8555348527604154,0.8766857930998695
31,1.3747148192498253,0.8586501681408519,0.8724556050319787
32,1.4283358491496339,0.870281111372428,0.8696945176537534
33,1.4819652045433462,0.8970429929002586,0.8698118363974884
34,1.5359165615639672,0.8863185909597859,0.8752580676980425
35,1.5899995760760832,0.8601751693712361,0.8774701723503913
36,1.6438804139784993,0.9459162013062286,0.8740111717545603
37,1.6977954226017193,0.8851054257382223,0.888392177664894
38,1.7513341322703222,0.8463637716206485,0.8877348272795597
39,1.804717529728746,0.8195636155378078,0.8794606161477775
40,1.8583779927630266,0.8602995036334412,0.8674812160257835
41,1.9121499397733812,0.9745131140056141,0.8660448735473152
42,1.9660865953574866,0.8354759998470511,0.887738521638975
43,2.019922465602375,0.8348623972555148,0.8772860172805903
44,2.073838218215322,0.9235098705741722,0.8688012932755752
45,2.1279818740371055,0.858857204103893,0.8797430087352947
46,2.1820136516483792,0.9260517067665398,0.8755658478090145
47,2.2360083218712616,0.7910289482251771,0.8856630196005195
48,2.289781073127811,0.9051083998320547,0.866736205325451
49,2.343703874138194,0.9192469417814024,0.8744106442267718
50,2.397759844562654,0.8867512505114412,0.883377903737698
51,2.451607742019737,0.908470901670986,0.8840525730924467
52,2.505112483135137,0.8245173051616634,0.8889362388081545
53,2.5585273415128857,0.863202230834345,0.8760524520788563
54,2.6121156173948297,0.8894437689178327,0.8734824078299541
55,2.665835239973747,0.8725134165314858,0.8766746800475298
56,2.719658189212828,0.827930914785505,0.875842427344321
57,2.773449231017495,0.9317742854018896,0.8662601248325579
58,2.8276158699955922,0.9115697931007426,0.8793629569464243
59,2.8815900821746574,0.9201208606028634,0.885804324177288
60,2.9350977364774993,0.7983670631132948,0.8926676314624031
61,2.98851378122257,0.8616220301001052,0.8738075177925816
62,3.042190177365681,0.8955184125139133,0.8713704202540864
63,3.096041179586278,0.9145610252189758,0.8762000187060518
64,3.149796859033476,0.9093005557991923,0.8838722200086366
65,3.203209466083935,0.9527250111879089,0.8889578871667478
66,3.2558756755098854,0.8445804130726612,0.9017113119709801
67,3.307890214869803,0.8456800114313894,0.8902851321913164
68,3.35965601362325,0.8448911473844456,0.8813641080393311
69,3.4114960234742444,0.8257404760169549,0.874069515908354
70,3.4637685746014437,0.8122551784124818,0.8644037079300743
71,3.516887973649413,0.9251098203581233,0.8539740020265558
72,3.570652297504303,0.8855152319912114,0.8682011656928693
73,3.6247415804953516,0.8763581733961424,0.8716639789525378
74,3.6785925476959216,0.9157075706474673,0.8726028178412587
75,3.7327300884264223,0.8127061774889413,0.8812237684025004
76,3.7863991501018175,0.9172069234226436,0.8675202502197885
77,3.8405402927344525,0.8872742265479489,0.8774575848603596
78,3.894726990942629,0.8564283494875065,0.8794209131978775
79,3.948752391660858,0.9109836768462382,0.8748224004558033
80,4.002874273793867,0.93466033566681,0.8820546557338903
81,4.0565869837229735,0.8512016480652038,0.8925757917204743
82,4.109938904671974,0.7883650861927096,0.8843009629894203
83,4.16354581374078,0.8845419802907766,0.8651137876300783
84,4.217604453471595,0.9007022073906512,0.868999426162218
85,4.2716419322675865,0.8864639357793538,0.8753399824079047
86,4.325801740334711,0.8879332553108885,0.8775647730821945
87,4.379993218387682,0.8921194657773179,0.8796384695279333
88,4.434077811959019,0.9372234216672539,0.8821346687778103
89,4.48773659978794,0.81630556743653,0.893152419355699
90,4.5411905673346835,0.9006159525032212,0.8777830489718652
91,4.594560519820079,0.8559683732034071,0.8823496296781365
92,4.647910132947575,0.8080136628660403,0.8770733783831907
93,4.701672073315173,0.9042223942717638,0.8632614352797607
94,4.755726030666928,0.9047980837133185,0.8714536270781613
95,4.809930852965622,0.8781554171063454,0.8781225184051928
96,4.864137409739188,0.8751448876949559,0.8781290981454234
97,4.918310106928933,0.9167657319980383,0.8775322560553299
98,4.972368462415057,0.8819660589541249,0.8853789512438717
99,5.026165270916456,0.833894151114026,0.8846963727859224
100,5.079969339258571,0.8696534236231104,0.8745359284515433
101,5.133962332921168,0.831346052362423,0.8735594274858567
102,5.187586854577478,0.8865853427205084,0.86511675246117
103,5.241288396026328,0.797527887224034,0.8694104705130378
104,5.294143158554591,0.935336953903265,0.8550339538552372
105,5.347946649168921,0.9054541192250214,0.8710945538648428
106,5.402156855486673,0.8691719749988507,0.8779664669368786
107,5.456264618149243,0.9157134347633822,0.8762075685492731
108,5.51036733584212,0.8276776137407846,0.884108741792095
109,5.564521732238836,0.8182366839766889,0.872822516181833
110,5.617789566006773,1.0662386139964946,0.8619053497408043
111,5.671421759868706,0.8386507571605337,0.9027720025919425
112,5.724389364517645,0.8583315310223454,0.8899477535056608
113,5.777051282800722,0.8574053107157691,0.8836245090089978
114,5.829638484199281,0.8054524316643477,0.8783806693503521
115,5.882602530079649,0.8805511002232247,0.8637950218131512
116,5.936083872498413,0.8581062831180761,0.867146237495166
117,5.990076556033649,0.8984813106358909,0.8653382466197481
118,6.044012447984185,0.885116363011375,0.8719668594229767
119,6.0980409033134295,0.8641224147457086,0.8745967601406565
120,6.151947019633697,0.9250166189364915,0.872501891061667
121,6.206094123561179,0.9074811845158095,0.883004836636632
122,6.259934120492139,0.8792699387978614,0.8879001062124676
123,6.313435040818316,0.8372192984346871,0.8861740727295464
124,6.366872156597865,0.8523115716344427,0.8763831178705745
125,6.420519277559466,0.8467679713032956,0.8715688086233482
126,6.47457686268602,0.9152882180856607,0.8666086411593377
127,6.52874656029519,0.8504485847309279,0.8763445565446023
128,6.582584035438835,0.9073251340186739,0.8711653621818675
129,6.636849728543092,0.9121863448748502,0.8783973165492288
130,6.690953905016202,0.8492087375627384,0.8851551222143531
131,6.744969819641773,0.8397211606052416,0.8779658452840302
132,6.799028810381978,0.8453830177794774,0.8703169083482726
133,6.852528118273457,0.9159836395882477,0.8653301302345136
134,6.906626806958427,0.8721779949864373,0.8754608321052604
135,6.960687995824573,0.8825139802639727,0.8748042646814957
136,7.014841505005931,0.8379443384805544,0.8763462077979911
137,7.06854277659944,0.9155051292193911,0.8686658339345038
138,7.1227984751295725,0.8774394490963031,0.8780336929914813
139,7.177048432037725,0.8679161719620323,0.8779148442124457
140,7.231181563364534,0.9138115555001077,0.875915109762363
141,7.285342440317599,0.7902151948930815,0.883494398909912
142,7.33904115476641,0.9011892396946248,0.8648385581065459
143,7.392953258763986,0.9299406444032898,0.8721086944241617
144,7.447113615571645,0.8368354225529259,0.8836750844199874
145,7.501301654359471,0.8689897643315813,0.8743071520465753
146,7.5553265486074235,0.8843398270038292,0.8732436745035765
147,7.6094417942263455,0.8978195517450491,0.8754629050036271
148,7.663702446144865,0.9453834194628639,0.8799342343519116
149,7.717574665393179,0.7972284952346022,0.8930240713741022
150,7.77134076947004,0.9579256946465136,0.8738649561462022
151,7.824872324819824,0.8762228776776844,0.8906771038462645
152,7.877981557722364,0.7082151152197055,0.8877862586125486
153,7.931623313982888,0.9994891592109989,0.8518720299339799
154,7.985607605566042,0.9718327520585557,0.8813954557893837
155,8.039017676803901,0.8045540467394579,0.8994829150432182
156,8.092053478523308,0.7754238305005161,0.8804971413824662
157,8.145542342507202,0.8250349946189313,0.8594824792060762
158,8.198878179532597,0.9738667476936496,0.8525929822886472
159,8.253090158220493,0.9175283782887602,0.8768477353696478
160,8.307239579920992,0.819323463927315,0.8849838639534704
161,8.361439672851127,0.9079638507303427,0.8718517839482394
162,8.41574153066051,0.8542039451050067,0.8790741973046601
163,8.469819422890787,0.8368683895915372,0.8741001468647294
164,8.523435117874083,0.8756031199000924,0.866653795410091
165,8.577157771770265,0.8957066803112632,0.8684436603080914
166,8.631203842255479,0.9585965088148916,0.8738962643087258
167,8.685215076284761,0.7976421057200701,0.890836313209959
168,8.739197299975793,0.8808505938519253,0.8721974717119813
169,8.79339683681113,0.8517646987308864,0.87392809613997
170,8.847244695036133,0.9705848979724679,0.8694954166581533
171,8.901290242768171,0.8860670810410187,0.8897133129210163
172,8.954899853314641,0.8552534705199301,0.8889840665450168
173,9.008255654225279,0.8697002339932547,0.8822379473399995
174,9.061526225633243,0.8483749111335052,0.8797304046706506
175,9.114909355906756,0.8485657397188924,0.8734593059632215
176,9.168628739706518,0.8800614530671537,0.8684805927143557
177,9.222703447938512,0.8811653450746283,0.8707967647849153
178,9.276852853557354,0.9149993225138046,0.8728704808428579
179,9.331123117458622,0.9221109058829027,0.8812962491770473
180,9.385077565999417,0.8767402217963625,0.8894591805182184
181,9.438653456066245,0.8126376641694646,0.8869153887738472
182,9.492266106665099,0.8132076039565375,0.8720598438529708
183,9.546197881311707,0.9697798505821252,0.8602893958736841
184,9.600453018716767,0.8790240867597046,0.8821874868153724
185,9.65457899651638,0.8637585448129976,0.8815548068042389
186,9.708675785049829,0.8391314221285753,0.8779955544059906
187,9.762788086958206,0.8464426990772758,0.8702227279505077
188,9.816362161753037,0.9471785116937624,0.8654667221758614
189,9.870634398977773,0.8911594677390984,0.8818090800794417
190,9.924730466797435,0.8225308309850352,0.8836791576113731
191,9.978930297789283,0.8681575584936072,0.8714494922861056
192,10.032870653699137,0.8973266121580711,0.870791105527606
193,10.087079266685105,0.8790996301949974,0.8760982068536991
194,10.141324564050475,0.8757210767659669,0.8766984915219589
195,10.19555947679462,0.8762967003555184,0.8765030085707605
196,10.249793119861474,0.8736854219443969,0.8764617469277121
197,10.303995092444707,0.8757867520902456,0.875906481931049
198,10.358196824960904,0.872957236797107,0.8758825359628885
199,10.412365121632355,0.8708861415829183,0.8752974761297323
200,10.46648238960299,0.8830100823713773,0.8744152092203695
201,10.520702498687664,0.8832615770203258,0.8761341838505712
202,10.57500809890559,0.8728983979867257,0.8775596624845221
