,0,1,2,3
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0
5,0.02915632170723374,0.0,0.0,0.0
6,0.031321464725659984,0.0,0.0,0.0
7,0.0313134921792634,0.0,0.0,0.0
8,0.03118170151243448,0.0,0.0,0.0
9,0.0310662613642553,0.0,0.0,0.0
10,0.030972144256080834,0.06095301970851848,0.0,0.0
11,0.030895687393149657,0.0829739632858559,0.0,0.0
12,0.030833402157091336,0.08779271758527067,0.0,0.0
13,0.030782456181504287,0.08855497896710687,0.0,0.0
14,0.03074058082368231,0.08859401050654722,0.0,0.0
15,0.030705961306427606,0.08853527557883333,0.09837643450526935,0.0
16,0.03067714609475078,0.08847618955325397,0.16919447721091488,0.0
17,0.030652974199409547,0.08842820248119346,0.24200474353441503,0.0
18,0.030632517017401932,0.08839064471295471,0.32333206072457926,0.0
19,0.030615031814527714,0.0883616318517662,0.40670780924276617,0.0
20,0.030599924520222303,0.08833948108042448,0.49047581978455845,0.018653222727846856
21,0.030586719970271833,0.08832282419279891,0.5697681453300057,0.04521086402932404
22,0.030575038106284688,0.08831056388179183,0.6364393695018317,0.07217064454368602
23,0.03056457493938118,0.08830182190528234,0.6877432083478573,0.09487774122044818
24,0.030555087324347956,0.08829589556766175,0.7250723080296905,0.11241732617216944
25,0.030546380781465498,0.08829222265845058,0.7511398748400666,0.1255708114877746
26,0.030538299755933876,0.08829035337109653,0.7687642003426424,0.13517608912718887
27,0.030530719826958826,0.08828992783166952,0.7804189399174384,0.14192757793342853
28,0.03052354147623975,0.08829065811913478,0.788017873045528,0.14651748797908629
29,0.030516685103724184,0.08829231387983699,0.7929250525524452,0.14956871106780756
30,0.03051008704097533,0.08829471081784286,0.796071456241913,0.15156734423992346
31,0.03050369636247231,0.08829770148630157,0.7980775262078664,0.1528629203396799
32,0.030497472335132173,0.08830116791985433,0.799350059717213,0.15369668612969595
33,0.030491382378310828,0.08830501574005399,0.8001527890450764,0.15423067409407182
34,0.03048540043210907,0.08830916943931541,0.8006555072614956,0.1545715412017724
35,0.03047950565226072,0.0883135686077836,0.8009670614213608,0.15478859252400187
36,0.030473681366237054,0.08831816491460291,0.8011570244880812,0.15492652324897105
37,0.030467914238285234,0.08832291969275852,0.8012697705115094,0.15501401904320306
38,0.030462193601582456,0.08832780200681457,0.8013335552108517,0.15506942804196938
39,0.03045651092405808,0.08833278710699889,0.8013663461260911,0.15510445795322148
40,0.030450859381129902,0.0883378551923881,0.8013795535878219,0.15512656623575516
41,0.030445233513956258,0.0883429904213902,0.801380413502746,0.15514049623224746
42,0.030439628956087844,0.08834818012007921,0.8013735070740148,0.1551492608499834
