,0,1,2,3
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,0.0002562473257588354,0.0,0.0,0.0
4,0.011047955660403128,0.0,0.0,0.0
5,0.03907353378668823,0.0,0.0,0.0
6,0.04002263880466956,6.633002642731273e-05,0.0,0.0
7,0.04079599547925007,0.0022201671156732604,0.0,0.0
8,0.041428613689168434,0.014701712744352198,6.159743159248808e-07,0.0
9,0.04194522587747605,0.03451346165627217,0.00014235268164615873,0.0
10,0.042239682755100955,0.04289490322922161,0.0036930144086116832,0.0
11,0.03846179747456152,0.039070794235034075,0.023029904465395525,4.0156344904125635e-07
12,0.03745734895977283,0.0380605735515041,0.07129018950510542,2.294559608285155e-05
13,0.03463710502432216,0.03520265768308875,0.1249720351489658,0.0002834812755030562
14,0.03238151114076871,0.032916659049489795,0.15865826963524127,0.0017399208215978393
15,0.03058329770619217,0.031090390801585023,0.19723082283518745,0.007433916041151671
16,0.029147532354183745,0.029631243131364886,0.22818824445336416,0.02280519301157999
17,0.028004526084236075,0.028466495175485527,0.2528328302879225,0.05176344328590951
18,0.027095239740955016,0.027537858762267973,0.27241039572580855,0.09008509874466053
19,0.02637272348997759,0.026798377439583233,0.2872621422825532,0.12675931188665496
20,0.02580053079413206,0.02621212390821202,0.2977314029694529,0.15286251531001652
21,0.02534909241623125,0.02574837297274774,0.3045646255541928,0.1677698308385326
22,0.02499457679078862,0.025383298818002116,0.30850952730812015,0.17542162062273706
23,0.02471784624532467,0.025097549293117586,0.31021539785315966,0.17918700515444058
24,0.02450355002942444,0.02487536214897662,0.31022304295356523,0.1810122986836139
25,0.024339378054611466,0.02470424803949094,0.30897118551964814,0.18186930947188618
26,0.02421545835405476,0.024574325982509835,0.3068071482725829,0.18222010000775676
27,0.024123873463327932,0.02447771124024938,0.3040004213370703,0.18228725424781314
28,0.024058272904894824,0.024408066900378403,0.30075682102726775,0.1821848570801557
29,0.024013562759320595,0.024360281337145653,0.2972314782046924,0.18197709814169827
30,0.02398565693175515,0.02433022540408767,0.293539878216236,0.18170362218170688
31,0.02397127777725553,0.024314561883917216,0.2897668519137347,0.18139063429692567
32,0.023967796229090198,0.02431059278384811,0.28597373268632,0.1810560887890802
33,0.02397310356167315,0.024316136183159826,0.28220397999122854,0.18071240694929988
34,0.02398550850403058,0.024329426905850403,0.2784875586922524,0.18036811544329204
35,0.02400365468041943,0.024349036507427497,0.27484432512796936,0.18002894854801305
36,0.024026454358117198,0.024373808854488182,0.27128662867221226,0.1796986268117314
37,0.024053035281934008,0.024402808227983117,0.267821298608495,0.17937941476319524
38,0.02408286635564901,0.024435448261803997,0.2644520028447087,0.17907252404942936
39,0.02411501689289553,0.024470741270981977,0.2611776520724895,0.17877843836897298
